WARNING 2023-07-22 20:36:22,729 log 13653 6216478720 Not Found: /css2
INFO 2023-07-22 20:36:22,730 basehttp 13653 6199652352 "GET /static/assets/img/customer/customer5.jpg HTTP/1.1" 200 10728
WARNING 2023-07-22 20:36:22,730 basehttp 13653 6216478720 "GET /css2 HTTP/1.1" 404 2611
WARNING 2023-07-22 20:36:22,732 basehttp 13653 6233305088 "GET /static/assets/css/bootstrap.min.css.map HTTP/1.1" 404 1855
WARNING 2023-07-22 20:36:22,753 basehttp 13653 6216478720 "GET /static/assets/js/feather.min.js.map HTTP/1.1" 404 1843
WARNING 2023-07-22 20:36:22,754 basehttp 13653 6199652352 "GET /static/assets/js/bootstrap.bundle.min.js.map HTTP/1.1" 404 1870
INFO 2023-07-22 20:36:35,092 basehttp 13653 6199652352 "POST /accounts/profile/ HTTP/1.1" 200 15895
WARNING 2023-07-22 20:36:35,159 log 13653 6199652352 Not Found: /css2
WARNING 2023-07-22 20:36:35,159 basehttp 13653 6199652352 "GET /css2 HTTP/1.1" 404 2611
WARNING 2023-07-22 20:36:35,167 basehttp 13653 6216478720 "GET /static/assets/css/bootstrap.min.css.map HTTP/1.1" 404 1855
WARNING 2023-07-22 20:36:35,180 basehttp 13653 6216478720 "GET /static/assets/js/bootstrap.bundle.min.js.map HTTP/1.1" 404 1870
WARNING 2023-07-22 20:36:35,182 basehttp 13653 6199652352 "GET /static/assets/js/feather.min.js.map HTTP/1.1" 404 1843
INFO 2023-07-22 20:36:47,250 basehttp 13653 6199652352 "GET /dashboard/ HTTP/1.1" 200 12636
WARNING 2023-07-22 20:36:47,298 log 13653 6199652352 Not Found: /css2
WARNING 2023-07-22 20:36:47,298 basehttp 13653 6199652352 "GET /css2 HTTP/1.1" 404 2611
WARNING 2023-07-22 20:36:47,343 basehttp 13653 6199652352 "GET /static/assets/js/feather.min.js.map HTTP/1.1" 404 1843
WARNING 2023-07-22 20:36:47,344 basehttp 13653 6216478720 "GET /static/assets/js/bootstrap.bundle.min.js.map HTTP/1.1" 404 1870
WARNING 2023-07-22 20:36:47,345 basehttp 13653 6233305088 "GET /static/assets/css/bootstrap.min.css.map HTTP/1.1" 404 1855
INFO 2023-07-22 20:40:52,259 basehttp 13653 6199652352 "GET /product/create_product/ HTTP/1.1" 200 20378
WARNING 2023-07-22 20:40:52,313 log 13653 6199652352 Not Found: /css2
WARNING 2023-07-22 20:40:52,313 basehttp 13653 6199652352 "GET /css2 HTTP/1.1" 404 2611
WARNING 2023-07-22 20:40:52,332 basehttp 13653 6199652352 "GET /static/assets/css/bootstrap.min.css.map HTTP/1.1" 404 1855
WARNING 2023-07-22 20:40:52,354 basehttp 13653 6216478720 "GET /static/assets/js/feather.min.js.map HTTP/1.1" 404 1843
WARNING 2023-07-22 20:40:52,354 basehttp 13653 6199652352 "GET /static/assets/js/bootstrap.bundle.min.js.map HTTP/1.1" 404 1870
INFO 2023-07-22 20:56:23,233 autoreload 13653 8516132992 /Users/deji/Dev/Supply_Chain/product/views.py changed, reloading.
INFO 2023-07-22 20:56:23,599 autoreload 15979 8516132992 Watching for file changes with StatReloader
INFO 2023-07-22 20:59:25,718 basehttp 15979 6166032384 "GET /dashboard/ HTTP/1.1" 200 12636
WARNING 2023-07-22 20:59:25,796 log 15979 6166032384 Not Found: /css2
WARNING 2023-07-22 20:59:25,796 basehttp 15979 6166032384 "GET /css2 HTTP/1.1" 404 2611
INFO 2023-07-22 20:59:31,701 basehttp 15979 6166032384 "GET /product/create_product/ HTTP/1.1" 200 19336
WARNING 2023-07-22 20:59:31,739 log 15979 6166032384 Not Found: /css2
WARNING 2023-07-22 20:59:31,740 basehttp 15979 6166032384 "GET /css2 HTTP/1.1" 404 2611
INFO 2023-07-22 21:00:09,460 basehttp 15979 6166032384 "GET /product/create_product/ HTTP/1.1" 200 19325
WARNING 2023-07-22 21:00:09,491 log 15979 6166032384 Not Found: /css2
WARNING 2023-07-22 21:00:09,491 basehttp 15979 6166032384 "GET /css2 HTTP/1.1" 404 2611
INFO 2023-07-22 21:00:41,530 basehttp 15979 6166032384 "GET /product/create_product/ HTTP/1.1" 200 19252
WARNING 2023-07-22 21:00:41,561 log 15979 6166032384 Not Found: /css2
WARNING 2023-07-22 21:00:41,561 basehttp 15979 6166032384 "GET /css2 HTTP/1.1" 404 2611
ERROR 2023-07-22 21:02:13,838 log 15979 6166032384 Internal Server Error: /product/create_product/
Traceback (most recent call last):
  File "/Users/deji/Dev/Supply_Chain/venv/lib/python3.10/site-packages/django/core/handlers/exception.py", line 55, in inner
    response = get_response(request)
  File "/Users/deji/Dev/Supply_Chain/venv/lib/python3.10/site-packages/django/core/handlers/base.py", line 197, in _get_response
    response = wrapped_callback(request, *callback_args, **callback_kwargs)
  File "/Users/deji/Dev/Supply_Chain/venv/lib/python3.10/site-packages/django/contrib/auth/decorators.py", line 23, in _wrapper_view
    return view_func(request, *args, **kwargs)
  File "/Users/deji/Dev/Supply_Chain/product/views.py", line 142, in product_form
    return render(request, "product/addproduct.html", context)
  File "/Users/deji/Dev/Supply_Chain/venv/lib/python3.10/site-packages/django/shortcuts.py", line 24, in render
    content = loader.render_to_string(template_name, context, request, using=using)
  File "/Users/deji/Dev/Supply_Chain/venv/lib/python3.10/site-packages/django/template/loader.py", line 62, in render_to_string
    return template.render(context, request)
  File "/Users/deji/Dev/Supply_Chain/venv/lib/python3.10/site-packages/django/template/backends/django.py", line 61, in render
    return self.template.render(context)
  File "/Users/deji/Dev/Supply_Chain/venv/lib/python3.10/site-packages/django/template/base.py", line 175, in render
    return self._render(context)
  File "/Users/deji/Dev/Supply_Chain/venv/lib/python3.10/site-packages/django/template/base.py", line 167, in _render
    return self.nodelist.render(context)
  File "/Users/deji/Dev/Supply_Chain/venv/lib/python3.10/site-packages/django/template/base.py", line 1005, in render
    return SafeString("".join([node.render_annotated(context) for node in self]))
  File "/Users/deji/Dev/Supply_Chain/venv/lib/python3.10/site-packages/django/template/base.py", line 1005, in <listcomp>
    return SafeString("".join([node.render_annotated(context) for node in self]))
  File "/Users/deji/Dev/Supply_Chain/venv/lib/python3.10/site-packages/django/template/base.py", line 966, in render_annotated
    return self.render(context)
  File "/Users/deji/Dev/Supply_Chain/venv/lib/python3.10/site-packages/django/template/loader_tags.py", line 157, in render
    return compiled_parent._render(context)
  File "/Users/deji/Dev/Supply_Chain/venv/lib/python3.10/site-packages/django/template/base.py", line 167, in _render
    return self.nodelist.render(context)
  File "/Users/deji/Dev/Supply_Chain/venv/lib/python3.10/site-packages/django/template/base.py", line 1005, in render
    return SafeString("".join([node.render_annotated(context) for node in self]))
  File "/Users/deji/Dev/Supply_Chain/venv/lib/python3.10/site-packages/django/template/base.py", line 1005, in <listcomp>
    return SafeString("".join([node.render_annotated(context) for node in self]))
  File "/Users/deji/Dev/Supply_Chain/venv/lib/python3.10/site-packages/django/template/base.py", line 966, in render_annotated
    return self.render(context)
  File "/Users/deji/Dev/Supply_Chain/venv/lib/python3.10/site-packages/django/template/defaulttags.py", line 321, in render
    return nodelist.render(context)
  File "/Users/deji/Dev/Supply_Chain/venv/lib/python3.10/site-packages/django/template/base.py", line 1005, in render
    return SafeString("".join([node.render_annotated(context) for node in self]))
  File "/Users/deji/Dev/Supply_Chain/venv/lib/python3.10/site-packages/django/template/base.py", line 1005, in <listcomp>
    return SafeString("".join([node.render_annotated(context) for node in self]))
  File "/Users/deji/Dev/Supply_Chain/venv/lib/python3.10/site-packages/django/template/base.py", line 966, in render_annotated
    return self.render(context)
  File "/Users/deji/Dev/Supply_Chain/venv/lib/python3.10/site-packages/django/template/loader_tags.py", line 63, in render
    result = block.nodelist.render(context)
  File "/Users/deji/Dev/Supply_Chain/venv/lib/python3.10/site-packages/django/template/base.py", line 1005, in render
    return SafeString("".join([node.render_annotated(context) for node in self]))
  File "/Users/deji/Dev/Supply_Chain/venv/lib/python3.10/site-packages/django/template/base.py", line 1005, in <listcomp>
    return SafeString("".join([node.render_annotated(context) for node in self]))
  File "/Users/deji/Dev/Supply_Chain/venv/lib/python3.10/site-packages/django/template/base.py", line 966, in render_annotated
    return self.render(context)
  File "/Users/deji/Dev/Supply_Chain/venv/lib/python3.10/site-packages/django/template/defaulttags.py", line 471, in render
    url = reverse(view_name, args=args, kwargs=kwargs, current_app=current_app)
  File "/Users/deji/Dev/Supply_Chain/venv/lib/python3.10/site-packages/django/urls/base.py", line 88, in reverse
    return resolver._reverse_with_prefix(view, prefix, *args, **kwargs)
  File "/Users/deji/Dev/Supply_Chain/venv/lib/python3.10/site-packages/django/urls/resolvers.py", line 828, in _reverse_with_prefix
    raise NoReverseMatch(msg)
django.urls.exceptions.NoReverseMatch: Reverse for 'get_subcategories' not found. 'get_subcategories' is not a valid view function or pattern name.
ERROR 2023-07-22 21:02:13,839 basehttp 15979 6166032384 "GET /product/create_product/ HTTP/1.1" 500 195884
INFO 2023-07-22 21:02:23,992 basehttp 15979 6166032384 "GET /product/create_product/ HTTP/1.1" 200 19336
WARNING 2023-07-22 21:02:24,020 log 15979 6166032384 Not Found: /css2
WARNING 2023-07-22 21:02:24,020 basehttp 15979 6166032384 "GET /css2 HTTP/1.1" 404 2611
WARNING 2023-07-22 21:06:27,637 log 15979 6166032384 Not Found: /css2
WARNING 2023-07-22 21:06:27,639 basehttp 15979 6166032384 "GET /css2 HTTP/1.1" 404 2611
WARNING 2023-07-22 21:06:27,649 basehttp 15979 6166032384 "GET /static/assets/js/feather.min.js.map HTTP/1.1" 404 1843
WARNING 2023-07-22 21:06:27,649 basehttp 15979 6182858752 "GET /static/assets/js/bootstrap.bundle.min.js.map HTTP/1.1" 404 1870
WARNING 2023-07-22 21:06:27,659 basehttp 15979 6166032384 "GET /static/assets/css/bootstrap.min.css.map HTTP/1.1" 404 1855
INFO 2023-07-22 21:19:31,588 basehttp 15979 6166032384 "GET /product/create_product/ HTTP/1.1" 200 19261
WARNING 2023-07-22 21:19:31,632 log 15979 6166032384 Not Found: /css2
WARNING 2023-07-22 21:19:31,632 basehttp 15979 6166032384 "GET /css2 HTTP/1.1" 404 2611
WARNING 2023-07-22 21:19:31,667 basehttp 15979 6166032384 "GET /static/assets/js/feather.min.js.map HTTP/1.1" 404 1843
WARNING 2023-07-22 21:19:31,693 basehttp 15979 6182858752 "GET /static/assets/css/bootstrap.min.css.map HTTP/1.1" 404 1855
WARNING 2023-07-22 21:19:31,696 basehttp 15979 6166032384 "GET /static/assets/js/bootstrap.bundle.min.js.map HTTP/1.1" 404 1870
INFO 2023-07-22 21:20:26,110 basehttp 15979 6166032384 "GET /product/create_product/ HTTP/1.1" 200 19336
